MultiClassConvolutionalTsetlinMachine2D,notweighted,Epoch1,Epoch2,Epoch3,Epoch4,Epoch5,Epoch6,Epoch7,Epoch8,Epoch9,Epoch10,Epoch11,Epoch12,Epoch13,Epoch14,Epoch15,Epoch16,Epoch17,Epoch18,Epoch19,Epoch20,Epoch21,Epoch22,Epoch23,Epoch24,Epoch25,Epoch26,Epoch27,Epoch28,Epoch29,Epoch30,Epoch31,Epoch32,Epoch33,Epoch34,Epoch35,Epoch36,Epoch37,Epoch38,Epoch39,Epoch40,Epoch41,Epoch42,Epoch43,Epoch44,Epoch45,Epoch46,Epoch47,Epoch48,Epoch49,Epoch50,
Settings:
Clauses:,10000.0
Threshold:,90.0
S:,27.0
Window_X:,7.0
Window_Y:,6.0
Shape_X:,7.0
Shape_Y:,6.0
Shape_Z:,2.0
nodraw0,,87.4182,88.1135,88.3890,88.6780,88.8743,89.0134,89.0730,89.1586,89.2161,89.2785,89.3042,89.3447,89.3866,89.4201,89.4535,89.4736,89.5095,89.5288,89.5452,89.5525,89.5592,89.5779,89.5971,89.6099,89.6211,89.6440,89.6561,89.6661,89.6845,89.7017,89.7167,89.7267,89.7375,89.7449,89.7625,89.7810,89.7919,89.8022,89.8120,89.8311,89.8409,89.8595,89.8724,89.8757,89.8829,89.8887,89.8971,89.9024,89.9121,89.9247
nodraw1,,87.8272,88.3017,88.4871,88.6453,88.7729,88.8389,88.8112,88.8743,88.9107,88.9349,88.9636,88.9875,89.0254,89.0567,89.0936,89.1290,89.1506,89.1898,89.2007,89.2188,89.2359,89.2462,89.2635,89.2793,89.2958,89.3155,89.3367,89.3564,89.3708,89.3821,89.3969,89.4127,89.4316,89.4465,89.4671,89.4829,89.4881,89.5055,89.5204,89.5341,89.5511,89.5666,89.5817,89.5965,89.6091,89.6188,89.6336,89.6420,89.6490,89.6587
nodraw2,,87.1564,87.6391,87.9799,88.1790,88.3573,88.4435,88.5027,88.5737,88.6326,88.6502,88.6988,88.7230,88.7435,88.7703,88.7893,88.7987,88.7848,88.7871,88.7934,88.8097,88.8440,88.8550,88.8722,88.8839,88.8966,88.9090,88.9222,88.9246,88.9330,88.9469,88.9577,88.9633,88.9760,88.9841,88.9926,89.0057,89.0189,89.0319,89.0430,89.0564,89.0699,89.0746,89.0916,89.1041,89.1150,89.1294,89.1445,89.1545,89.1682,89.1777
nodraw3,,87.9889,88.3162,88.5234,88.6884,88.7940,88.8834,89.0011,89.0873,89.1725,89.2358,89.2861,89.3416,89.3861,89.4301,89.4638,89.4892,89.5155,89.5471,89.5736,89.6007,89.6331,89.6647,89.6921,89.7146,89.7313,89.7511,89.7744,89.7912,89.8019,89.8167,89.8343,89.8477,89.8603,89.8746,89.8890,89.9016,89.9061,89.9224,89.9345,89.9431,89.9597,89.9689,89.9826,89.9987,90.0111,90.0201,90.0298,90.0436,90.0554,90.0619
nodraw4,,86.6143,87.5798,87.8634,87.9766,88.1623,88.3162,88.3816,88.4614,88.5380,88.6287,88.6747,88.7457,88.7819,88.8141,88.8474,88.8695,88.8966,88.9289,88.9587,88.9601,88.9754,88.9908,89.0056,89.0184,89.0270,89.0494,89.0707,89.0969,89.1169,89.1349,89.1555,89.1773,89.2028,89.2109,89.2171,89.2316,89.2449,89.2592,89.2720,89.2833,89.2972,89.3007,89.3144,89.3255,89.3365,89.3481,89.3617,89.3740,89.3815,89.3958
nodraw5,,87.6596,88.2406,88.4888,88.6538,88.8151,88.9007,88.9759,89.0262,89.0453,89.0638,89.0731,89.0753,89.0973,89.1466,89.1817,89.1960,89.2202,89.2180,89.2290,89.2422,89.2627,89.2695,89.2870,89.3003,89.3165,89.3239,89.3387,89.3576,89.3679,89.3737,89.3860,89.3995,89.4148,89.4267,89.4323,89.4426,89.4542,89.4668,89.4813,89.4890,89.4962,89.5028,89.5086,89.5164,89.5272,89.5407,89.5473,89.5571,89.5708,89.5810
nodraw6,,87.0049,87.4632,87.7741,88.0237,88.1571,88.3061,88.3563,88.3858,88.4379,88.4763,88.4958,88.5229,88.5434,88.5784,88.6099,88.6252,88.6425,88.6561,88.6993,88.7267,88.7406,88.7569,88.7782,88.8011,88.8131,88.8235,88.8374,88.8450,88.8583,88.8718,88.8871,88.9014,88.9198,88.9294,88.9427,88.9503,88.9601,88.9741,88.9790,88.9853,88.9968,89.0051,89.0146,89.0258,89.0355,89.0490,89.0560,89.0637,89.0765,89.0818
nodraw7,,87.7250,88.1915,88.5597,88.8257,88.9689,89.1217,89.2471,89.3126,89.3981,89.4894,89.5432,89.6058,89.6689,89.6984,89.7196,89.7504,89.7872,89.8154,89.8518,89.8748,89.8987,89.9226,89.9452,89.9714,89.9928,90.0076,90.0273,90.0409,90.0485,90.0682,90.0824,90.0977,90.1101,90.1324,90.1464,90.1605,90.1681,90.1779,90.1939,90.2013,90.2164,90.2252,90.2345,90.2414,90.2506,90.2644,90.2734,90.2868,90.2973,90.3038
nodraw8,,87.1522,87.7823,88.0687,88.2733,88.4681,88.5488,88.6252,88.6764,88.7125,88.7758,88.8335,88.8693,88.8959,88.9081,88.9416,88.9566,88.9776,89.0098,89.0447,89.0720,89.0905,89.1080,89.1347,89.1523,89.1686,89.1880,89.2053,89.2150,89.2313,89.2482,89.2667,89.2671,89.2739,89.2876,89.3042,89.3076,89.3219,89.3303,89.3378,89.3457,89.3557,89.3617,89.3712,89.3773,89.3875,89.3991,89.4080,89.4180,89.4295,89.4422
nodraw9,,86.5466,87.0867,87.5777,87.7782,87.9705,88.0687,88.2160,88.3715,88.4270,88.4534,88.4794,88.5461,88.5900,88.6159,88.6568,88.6631,88.6647,88.6907,88.7243,88.7422,88.7600,88.7807,88.7967,88.8114,88.8301,88.8569,88.8646,88.8812,88.9006,88.9160,88.9341,88.9495,88.9570,88.9752,88.9881,89.0016,89.0158,89.0339,89.0470,89.0577,89.0695,89.0765,89.0926,89.1043,89.1144,89.1287,89.1402,89.1513,89.1623,89.1764
